"행정구역별(읍면동)","연령별",2020,2020,2020
"행정구역별(읍면동)","연령별",총인구(명),총인구_남자(명),총인구_여자(명)
"면부","20~24세",35667,20610,15057
"면부","25~29세",33820,21931,11889
"동부","10~14세",54691,28247,26444
"동부","15~19세",56373,29127,27246
"동부","20~24세",72771,37311,35460
"동부","25~29세",73388,39189,34199
"천안시","10~14세",33598,17473,16125
"천안시","15~19세",36766,18706,18060
"천안시","20~24세",52798,26894,25904
"천안시","25~29세",53900,29047,24853
"동남구","10~14세",12700,6590,6110
"동남구","15~19세",16054,8222,7832
"동남구","20~24세",23310,11618,11692
"동남구","25~29세",19551,10867,8684
"서북구","10~14세",20898,10883,10015
"서북구","15~19세",20712,10484,10228
"서북구","20~24세",29488,15276,14212
"서북구","25~29세",34349,18180,16169
"공주시","10~14세",3729,1910,1819
"공주시","15~19세",6231,3428,2803
"공주시","20~24세",8191,3970,4221
"공주시","25~29세",5924,3450,2474
"보령시","10~14세",3869,1981,1888
"보령시","15~19세",3765,2062,1703
"보령시","20~24세",4850,3068,1782
"보령시","25~29세",4990,3131,1859
"아산시","10~14세",18244,9393,8851
"아산시","15~19세",17561,8809,8752
"아산시","20~24세",23243,12600,10643
"아산시","25~29세",22636,13368,9268
"서산시","10~14세",8669,4492,4177
"서산시","15~19세",8003,4368,3635
"서산시","20~24세",9183,5343,3840
"서산시","25~29세",10266,6247,4019
"논산시","10~14세",4677,2399,2278
"논산시","15~19세",6071,3346,2725
"논산시","20~24세",6963,3851,3112
"논산시","25~29세",6574,3631,2943
"계룡시","10~14세",2983,1581,1402
"계룡시","15~19세",2641,1339,1302
"계룡시","20~24세",2303,1341,962
"계룡시","25~29세",1893,1068,825
"당진시","10~14세",8170,4306,3864
"당진시","15~19세",7151,3833,3318
"당진시","20~24세",8120,4661,3459
"당진시","25~29세",9306,5774,3532
"금산군","10~14세",2090,1102,988
"금산군","15~19세",2848,1459,1389
"금산군","20~24세",4088,2169,1919
"금산군","25~29세",2441,1355,1086
"부여군","10~14세",2055,1085,970
"부여군","15~19세",2375,1305,1070
"부여군","20~24세",3035,1698,1337
"부여군","25~29세",2615,1552,1063
"서천군","10~14세",1498,769,729
"서천군","15~19세",1859,964,895
"서천군","20~24세",1849,1152,697
"서천군","25~29세",2091,1302,789
"청양군","10~14세",837,433,404
"청양군","15~19세",1054,556,498
"청양군","20~24세",1401,790,611
"청양군","25~29세",1214,718,496
"홍성군","10~14세",4779,2423,2356
"홍성군","15~19세",5370,2683,2687
"홍성군","20~24세",6385,3436,2949
"홍성군","25~29세",5293,3097,2196
"예산군","10~14세",2583,1323,1260
"예산군","15~19세",3209,1709,1500
"예산군","20~24세",3708,2120,1588
"예산군","25~29세",3609,2195,1414
"태안군","10~14세",2035,1074,961
"태안군","15~19세",2127,1118,1009
"태안군","20~24세",2691,1765,926
"태안군","25~29세",2700,1696,1004
"읍부","10~14세",7432,3839,3593
"읍부","15~19세",8652,4654,3998
"읍부","20~24세",10016,5852,4164
"읍부","25~29세",7903,4362,3541
"면부","10~14세",9201,4860,4341
"면부","15~19세",10698,5921,4777
"면부","20~24세",14231,8386,5845
"면부","25~29세",14236,8568,5668
"동부","10~14세",63782,32871,30911
"동부","15~19세",74461,38906,35555
"동부","20~24세",99725,54101,45624
"동부","25~29세",83288,44788,38500
"전주시","10~14세",33296,17266,16030
"전주시","15~19세",39317,20380,18937
"전주시","20~24세",54371,28757,25614
"전주시","25~29세",46183,24399,21784
"완산구","10~14세",16003,8335,7668
"완산구","15~19세",21064,11065,9999
"완산구","20~24세",27669,14273,13396
"완산구","25~29세",23693,12256,11437
"덕진구","10~14세",17293,8931,8362
"덕진구","15~19세",18253,9315,8938
"덕진구","20~24세",26702,14484,12218
"덕진구","25~29세",22490,12143,10347
"군산시","10~14세",12633,6488,6145
"군산시","15~19세",13685,7197,6488
"군산시","20~24세",17954,10132,7822
"군산시","25~29세",14991,8497,6494
"익산시","10~14세",12313,6274,6039
"익산시","15~19세",16111,8624,7487
"익산시","20~24세",22908,12707,10201
"익산시","25~29세",18232,10179,8053
"정읍시","10~14세",4236,2280,1956
"정읍시","15~19세",4808,2527,2281
"정읍시","20~24세",5938,3369,2569
"정읍시","25~29세",5089,2906,2183
"남원시","10~14세",3204,1673,1531
"남원시","15~19세",3411,1778,1633
"남원시","20~24세",3462,2073,1389
"남원시","25~29세",3389,1814,1575
"김제시","10~14세",2812,1446,1366
"김제시","15~19세",3017,1588,1429
"김제시","20~24세",3498,2036,1462
"김제시","25~29세",3741,2171,1570
"완주군","10~14세",4255,2190,2065
"완주군","15~19세",5133,2761,2372
"완주군","20~24세",7417,4353,3064
"완주군","25~29세",5224,3003,2221
"진안군","10~14세",710,370,340
"진안군","15~19세",744,399,345
"진안군","20~24세",880,511,369
"진안군","25~29세",841,466,375
"무주군","10~14세",827,414,413
"무주군","15~19세",819,428,391
"무주군","20~24세",722,420,302
"무주군","25~29세",830,430,400
"장수군","10~14세",758,387,371
"장수군","15~19세",711,377,334
"장수군","20~24세",767,455,312
"장수군","25~29세",810,471,339
"임실군","10~14세",773,392,381
"임실군","15~19세",896,479,417
"임실군","20~24세",1272,705,567
"임실군","25~29세",1064,617,447
"순창군","10~14세",1024,531,493
"순창군","15~19세",1000,512,488
"순창군","20~24세",931,548,383
"순창군","25~29세",951,486,465
"고창군","10~14세",1992,1053,939
"고창군","15~19세",2382,1445,937
"고창군","20~24세",1921,1141,780
"고창군","25~29세",2067,1130,937
"부안군","10~14세",1582,806,776
"부안군","15~19세",1777,986,791
"부안군","20~24세",1931,1132,799
"부안군","25~29세",2015,1149,866
"읍부","10~14세",20853,10725,10128
"읍부","15~19세",22693,12039,10654
"읍부","20~24세",24238,14103,10135
"읍부","25~29세",22854,12816,10038
"면부","10~14세",16154,8454,7700
"면부","15~19세",17817,9912,7905
"면부","20~24세",23108,14322,8786
"면부","25~29세",24169,14819,9350
"동부","10~14세",39870,20482,19388
"동부","15~19세",41731,22116,19615
"동부","20~24세",50294,28906,21388
"동부","25~29세",49731,27666,22065
"목포시","10~14세",11804,6055,5749
"목포시","15~19세",12075,6430,5645
"목포시","20~24세",14892,8553,6339
"목포시","25~29세",12357,6613,5744
"여수시","10~14세",11918,6111,5807
"여수시","15~19세",12602,6885,5717
"여수시","20~24세",15129,9214,5915
"여수시","25~29세",16557,9817,6740
"순천시","10~14세",14049,7274,6775
"순천시","15~19세",14699,7944,6755
"순천시","20~24세",17707,9790,7917
"순천시","25~29세",17365,9384,7981
"나주시","10~14세",4602,2386,2216
"나주시","15~19세",5090,2631,2459
"나주시","20~24세",6120,3331,2789
"나주시","25~29세",6941,3736,3205
"광양시","10~14세",7489,3876,3613
"광양시","15~19세",7241,3882,3359
"광양시","20~24세",8208,4997,3211
"광양시","25~29세",9069,5294,3775
"담양군","10~14세",1225,630,595
"담양군","15~19세",2150,1149,1001
"담양군","20~24세",2498,1602,896
"담양군","25~29세",2277,1275,1002
"곡성군","10~14세",790,431,359
"곡성군","15~19세",1479,816,663
"곡성군","20~24세",1642,927,715
"곡성군","25~29세",1146,657,489
"구례군","10~14세",754,399,355
"구례군","15~19세",745,398,347
"구례군","20~24세",851,482,369
"구례군","25~29세",815,414,401
"고흥군","10~14세",1627,862,765
"고흥군","15~19세",1689,933,756
"고흥군","20~24세",1902,1173,729
"고흥군","25~29세",1944,1210,734
"보성군","10~14세",1172,567,605
"보성군","15~19세",1356,702,654
"보성군","20~24세",1372,835,537
"보성군","25~29세",1231,668,563
"화순군","10~14세",2448,1286,1162
"화순군","15~19세",2994,1537,1457
"화순군","20~24세",3423,1914,1509
"화순군","25~29세",2909,1556,1353
"장흥군","10~14세",1177,615,562
"장흥군","15~19세",1217,684,533
"장흥군","20~24세",1423,839,584
"장흥군","25~29세",1340,735,605
"강진군","10~14세",1225,630,595
"강진군","15~19세",1302,729,573
"강진군","20~24세",1332,790,542
"강진군","25~29세",1294,739,555
"해남군","10~14세",2243,1166,1077
"해남군","15~19세",2195,1161,1034
"해남군","20~24세",2600,1546,1054
"해남군","25~29세",2626,1519,1107
"영암군","10~14세",2025,1049,976
"영암군","15~19세",2459,1332,1127
"영암군","20~24세",3592,2169,1423
"영암군","25~29세",3183,2097,1086
"무안군","10~14세",4645,2376,2269
"무안군","15~19세",4747,2455,2292
"무안군","20~24세",6158,3550,2608
"무안군","25~29세",4456,2448,2008
"함평군","10~14세",950,497,453
"함평군","15~19세",1296,666,630
"함평군","20~24세",1205,734,471
"함평군","25~29세",1192,743,449
"영광군","10~14세",1896,966,930
"영광군","15~19세",2035,1074,961
"영광군","20~24세",2087,1299,788
"영광군","25~29세",2368,1321,1047
"장성군","10~14세",1456,767,689
"장성군","15~19세",1740,977,763
"장성군","20~24세",1734,1046,688
"장성군","25~29세",2339,1475,864
"완도군","10~14세",1643,848,795
"완도군","15~19세",1437,780,657
"완도군","20~24세",1670,1125,545
"완도군","25~29세",2397,1627,770
"진도군","10~14세",965,499,466
"진도군","15~19세",883,454,429
"진도군","20~24세",1086,739,347
"진도군","25~29세",1592,1116,476
"신안군","10~14세",774,371,403
"신안군","15~19세",810,448,362
"신안군","20~24세",1009,676,333
"신안군","25~29세",1356,857,499
"읍부","10~14세",25864,13502,12362
"읍부","15~19세",30196,15870,14326
"읍부","20~24세",40738,22930,17808
"읍부","25~29세",34577,20683,13894
"면부","10~14세",14591,7762,6829
"면부","15~19세",16052,8890,7162
"면부","20~24세",22623,13889,8734
"면부","25~29세",25938,16081,9857
"동부","10~14세",66260,34382,31878
"동부","15~19세",74074,40145,33929
"동부","20~24세",95075,53720,41355
"동부","25~29세",88582,49706,38876
"포항시","10~14세",22488,11655,10833
"포항시","15~19세",22903,12373,10530
"포항시","20~24세",28302,16284,12018
"포항시","25~29세",28785,16985,11800
"남구","10~14세",10307,5337,4970
"남구","15~19세",10509,5896,4613
"남구","20~24세",12203,7462,4741
"남구","25~29세",14118,8661,5457
"북구","10~14세",12181,6318,5863
"북구","15~19세",12394,6477,5917
"북구","20~24세",16099,8822,7277
"북구","25~29세",14667,8324,6343
"경주시","10~14세",9792,5043,4749
"경주시","15~19세",11274,6031,5243
"경주시","20~24세",17398,9819,7579
"경주시","25~29세",15142,8948,6194
"김천시","10~14세",5486,2910,2576
"김천시","15~19세",6352,3488,2864
"김천시","20~24세",7803,4269,3534
"김천시","25~29세",7447,4269,3178
"안동시","10~14세",6376,3344,3032
"안동시","15~19세",7967,4146,3821
"안동시","20~24세",10122,5436,4686
"안동시","25~29세",8283,4609,3674
"구미시","10~14세",21995,11444,10551
"구미시","15~19세",23253,12693,10560
"구미시","20~24세",27503,16268,11235
"구미시","25~29세",29812,16303,13509
"영주시","10~14세",4118,2115,2003
"영주시","15~19세",5613,3224,2389
"영주시","20~24세",6206,3708,2498
"영주시","25~29세",4400,2599,1801
"영천시","10~14세",3071,1666,1405
"영천시","15~19세",3278,1755,1523
"영천시","20~24세",5095,3195,1900
"영천시","25~29세",5403,3305,2098
"상주시","10~14세",3387,1760,1627
"상주시","15~19세",4082,2267,1815
"상주시","20~24세",4945,3032,1913
"상주시","25~29세",3799,2234,1565
"문경시","10~14세",2442,1332,1110
"문경시","15~19세",2782,1529,1253
"문경시","20~24세",2930,1667,1263
"문경시","25~29세",2535,1422,1113
"경산시","10~14세",10762,5532,5230
"경산시","15~19세",15935,8178,7757
"경산시","20~24세",28618,14882,13736
"경산시","25~29세",20771,12124,8647
"군위군","10~14세",435,246,189
"군위군","15~19세",475,259,216
"군위군","20~24세",702,446,256
"군위군","25~29세",818,536,282
"의성군","10~14세",1001,526,475
"의성군","15~19세",1028,562,466
"의성군","20~24세",1290,771,519
"의성군","25~29세",1629,961,668
"청송군","10~14세",544,297,247
"청송군","15~19세",519,284,235
"청송군","20~24세",705,404,301
"청송군","25~29세",825,518,307
"영양군","10~14세",437,227,210
"영양군","15~19세",374,187,187
"영양군","20~24세",404,244,160
"영양군","25~29세",528,283,245
"영덕군","10~14세",941,473,468
"영덕군","15~19세",848,451,397
"영덕군","20~24세",1005,653,352
"영덕군","25~29세",1328,838,490
"청도군","10~14세",998,519,479
"청도군","15~19세",1493,804,689
"청도군","20~24세",1388,823,565
"청도군","25~29세",1639,936,703
"고령군","10~14세",947,499,448
"고령군","15~19세",962,523,439
"고령군","20~24세",1429,892,537
"고령군","25~29세",1478,976,502
"성주군","10~14세",960,533,427
"성주군","15~19세",1069,586,483
"성주군","20~24세",1555,984,571
"성주군","25~29세",2139,1386,753
"칠곡군","10~14세",5600,2912,2688
"칠곡군","15~19세",5534,3053,2481
"칠곡군","20~24세",6456,3885,2571
"칠곡군","25~29세",6607,3779,2828
"예천군","10~14세",2238,1175,1063
"예천군","15~19세",1789,921,868
"예천군","20~24세",1782,1071,711
"예천군","25~29세",2033,1129,904
"봉화군","10~14세",816,424,392
"봉화군","15~19세",864,464,400
"봉화군","20~24세",816,489,327
"봉화군","25~29세",882,503,379
"울진군","10~14세",1655,906,749
"울진군","15~19세",1763,1047,716
"울진군","20~24세",1709,1136,573
"울진군","25~29세",2360,1527,833
"울릉군","10~14세",226,108,118
"울릉군","15~19세",165,80,85
"울릉군","20~24세",273,181,92
"울릉군","25~29세",454,300,154
"읍부","10~14세",26505,13735,12770
"읍부","15~19세",25198,13538,11660
"읍부","20~24세",27346,15750,11596
"읍부","25~29세",27358,14858,12500
"면부","10~14세",23285,12065,11220
"면부","15~19세",21754,11752,10002
"면부","20~24세",26502,16456,10046
"면부","25~29세",32557,20364,12193
"동부","10~14세",107994,55881,52113
"동부","15~19세",108983,58150,50833
"동부","20~24세",134963,76178,58785
"동부","25~29세",134568,74783,59785
"진주시","10~14세",16967,8857,8110
"진주시","15~19세",18501,9958,8543
"진주시","20~24세",26783,14709,12074
"진주시","25~29세",22795,12771,10024
"통영시","10~14세",6591,3406,3185
"통영시","15~19세",5436,2911,2525
"통영시","20~24세",5661,3542,2119
"통영시","25~29세",5802,3454,2348
"사천시","10~14세",5218,2650,2568
"사천시","15~19세",4531,2509,2022
"사천시","20~24세",4689,3009,1680
"사천시","25~29세",5749,3628,2121
"김해시","10~14세",30015,15408,14607
"김해시","15~19세",29385,15450,13935
"김해시","20~24세",36143,20342,15801
"김해시","25~29세",36002,20274,15728
"밀양시","10~14세",3608,1868,1740
"밀양시","15~19세",3990,2203,1787
"밀양시","20~24세",5089,2759,2330
"밀양시","25~29세",5160,2864,2296
"거제시","10~14세",14400,7459,6941
"거제시","15~19세",11957,6501,5456
"거제시","20~24세",11624,7118,4506
"거제시","25~29세",12209,6993,5216
"양산시","10~14세",17130,8754,8376
"양산시","15~19세",16513,8509,8004
"양산시","20~24세",19300,10654,8646
"양산시","25~29세",21599,11563,10036
"창원시","10~14세",48038,24894,23144
"창원시","15~19세",47937,25648,22289
"창원시","20~24세",61409,34793,26616
"창원시","25~29세",66399,37087,29312
"의창구","10~14세",11222,5807,5415
"의창구","15~19세",11698,6301,5397
"의창구","20~24세",17364,9724,7640
"의창구","25~29세",18748,10478,8270
"성산구","10~14세",10669,5601,5068
"성산구","15~19세",11327,6188,5139
"성산구","20~24세",14182,8299,5883
"성산구","25~29세",16971,9539,7432
"마산합포구","10~14세",6575,3377,3198
"마산합포구","15~19세",7073,3687,3386
"마산합포구","20~24세",9413,5307,4106
"마산합포구","25~29세",9341,5189,4152
"마산회원구","10~14세",8677,4543,4134
"마산회원구","15~19세",9025,4737,4288
"마산회원구","20~24세",11261,6148,5113
"마산회원구","25~29세",10924,5902,5022
"진해구","10~14세",10895,5566,5329
"진해구","15~19세",8814,4735,4079
"진해구","20~24세",9189,5315,3874
"진해구","25~29세",10415,5979,4436
"의령군","10~14세",662,347,315
"의령군","15~19세",751,403,348
"의령군","20~24세",947,554,393
"의령군","25~29세",1079,636,443
"함안군","10~14세",2913,1524,1389
"함안군","15~19세",2799,1505,1294
"함안군","20~24세",2895,1843,1052
"함안군","25~29세",3358,2210,1148
"창녕군","10~14세",1850,991,859
"창녕군","15~19세",2180,1182,998
"창녕군","20~24세",2476,1531,945
"창녕군","25~29세",2965,1802,1163
"고성군","10~14세",1847,1002,845
"고성군","15~19세",2167,1251,916
"고성군","20~24세",1833,1139,694
"고성군","25~29세",1939,1188,751
"남해군","10~14세",1303,703,600
"남해군","15~19세",1696,910,786
"남해군","20~24세",1650,1122,528
"남해군","25~29세",1504,984,520
"하동군","10~14세",1315,711,604
"하동군","15~19세",1198,652,546
"하동군","20~24세",1457,955,502
"하동군","25~29세",1479,849,630
"산청군","10~14세",976,534,442
"산청군","15~19세",1226,610,616
"산청군","20~24세",1054,618,436
"산청군","25~29세",1204,661,543
"함양군","10~14세",1358,712,646
"함양군","15~19세",1310,713,597
"함양군","20~24세",1299,802,497
"함양군","25~29세",1354,769,585
"거창군","10~14세",2516,1291,1225
"거창군","15~19세",3206,1889,1317
"거창군","20~24세",3098,2046,1052
"거창군","25~29세",2442,1416,1026
"합천군","10~14세",1077,570,507
"합천군","15~19세",1152,636,516
"합천군","20~24세",1404,848,556
"합천군","25~29세",1444,856,588
"읍부","10~14세",6923,3555,3368
"읍부","15~19세",6445,3432,3013
"읍부","20~24세",7472,4412,3060
"읍부","25~29세",8697,5173,3524
"면부","10~14세",1333,713,620
"면부","15~19세",1105,581,524
"면부","20~24세",1669,939,730
"면부","25~29세",1984,1199,785
"동부","10~14세",26482,13717,12765
"동부","15~19세",25729,13599,12130
"동부","20~24세",30777,16399,14378
"동부","25~29세",32813,17060,15753
"제주시","10~14세",25952,13454,12498
"제주시","15~19세",25636,13578,12058
"제주시","20~24세",31396,16987,14409
"제주시","25~29세",33467,17870,15597
"서귀포시","10~14세",8786,4531,4255
"서귀포시","15~19세",7643,4034,3609
"서귀포시","20~24세",8522,4763,3759
"서귀포시","25~29세",10027,5562,4465
